# Date:     2024-01-15 15:50:33
# Database: ocvs
# Target:   lmc_cepheids
# Query:    TRUE 
# Objects:  4713
# Columns:
# ID	Mode	RA	DECL	ID_OGLE_II	ID_OGLE_III	ID_OGLE_IV	ID_OTHER	I	V	V_I	P_1	dP_1	T0_1	A_1	R21_1	phi21_1	R31_1	phi31_1	P_2	dP_2	T0_2	A_2	R21_2	phi21_2	R31_2	phi31_2	P_3	dP_3	T0_3	A_3	R21_3	phi21_3	R31_3	phi31_3	Remarks
OGLE-LMC-CEP-0831	F	5.065906	-68.840056	LMC_SC14_178619	LMC118.8.62498	LMC510.13.54179	HV2296	13.869	14.683	0.814	9.7128106	0.0000415	6003.68601	0.410	0.204	5.941	0.147	5.150	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0832	F1	5.066175	-69.427278	LMC_SC14_134553	LMC119.8.54091	LMC509.30.34264	-99.99	14.883	15.582	0.699	3.8927825	0.0000297	6003.66622	0.214	0.177	4.477	0.038	2.758	2.7963340	0.0000167	6002.22854	0.198	0.056	5.084	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0833	F	5.066683	-68.648528	LMC_SC14_189342	LMC118.6.8877	LMC510.22.43	-99.99	14.442	15.284	0.842	7.4908006	0.0000802	6004.27934	0.119	0.119	5.186	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0834	F	5.067197	-70.460444	-99.99	LMC121.7.36616	LMC509.05.111	DV72	15.487	16.218	0.731	3.0030225	0.0000034	6002.59236	0.465	0.447	4.532	0.243	2.839	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0835	F	5.067331	-68.358778	-99.99	LMC117.8.10	LMC510.30.15	HV2286	14.491	15.238	0.747	4.5628388	0.0001926	6002.37081	0.232	0.384	4.773	0.148	2.960	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	double F+F Cepheid (4.562781 d + 2.750956 d)
OGLE-LMC-CEP-0836	1	5.068086	-66.812500	-99.99	LMC123.3.15890	LMC512.06.59	-99.99	15.850	16.481	0.631	1.3212910	0.0000025	6000.17441	0.223	0.204	4.156	0.044	2.045	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0837	F	5.068114	-69.080806	LMC_SC14_156632	LMC119.5.12977	LMC510.05.56089	HV890	13.934	14.618	0.684	5.7773109	0.0000154	6000.26709	0.302	0.435	4.726	0.176	2.947	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0838	F	5.068833	-70.497306	-99.99	LMC121.7.36620	LMC509.05.76	-99.99	15.021	15.721	0.700	3.8684366	0.0000046	6001.70416	0.559	0.435	4.540	0.223	2.861	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0839	1	5.068861	-69.209639	LMC_SC14_148402	LMC119.6.12540	LMC510.05.284	-99.99	15.234	15.882	0.648	2.1932478	0.0000066	6001.73716	0.246	0.109	4.819	0.026	4.520	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	secondary period 1.367447 d
OGLE-LMC-CEP-0840	F	5.069022	-67.599139	-99.99	LMC116.7.76	-99.99	-99.99	15.519	16.200	0.681	2.7146787	0.0000027	6002.11657	0.560	0.474	4.468	0.260	2.689	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0841	1	5.069550	-69.304000	LMC_SC14_143866	LMC119.7.66330	LMC510.05.146	-99.99	15.444	16.117	0.673	2.0456453	0.0000077	6000.74959	0.187	0.111	4.781	0.015	4.552	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0842	F	5.069897	-70.259417	-99.99	LMC121.5.14247	LMC509.05.6240D	-99.99	14.604	15.283	0.679	5.1455353	0.0000204	6005.00995	0.558	0.448	4.745	0.209	3.202	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0843	F	5.070594	-69.103194	LMC_SC14_156647	LMC119.6.66004	LMC510.05.56155	HV2300	14.505	15.506	1.001	8.3619563	0.0000280	6001.91464	0.380	0.320	5.547	0.131	4.142	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0844	F	5.070964	-69.026778	LMC_SC14_160625	-99.99	LMC510.05.56113	HV891	13.065	13.928	0.863	17.2130846	0.0001333	6012.95612	0.728	0.263	5.065	0.181	2.723	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0845	F	5.071164	-70.600972	-99.99	LMC121.8.31385	LMC508.29.20265	DV74	14.914	15.661	0.747	4.4187571	0.0000080	6001.69212	0.503	0.452	4.746	0.228	3.256	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0846	F	5.071703	-68.566639	-99.99	LMC118.6.49696	LMC510.22.76	HV2297	14.017	14.887	0.870	9.0511187	0.0000303	6006.10534	0.494	0.264	5.366	0.221	3.919	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0847	F	5.072119	-68.930306	LMC_SC14_170005	LMC118.8.12267	LMC510.13.38	-99.99	13.337	14.303	0.966	20.6389446	0.0001107	6016.76233	0.703	0.351	5.147	0.224	3.730	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0848	F	5.072522	-68.728556	LMC_SC14_182466	LMC118.7.56173	LMC510.13.54193	HV892	13.373	14.229	0.856	15.9879745	0.0001636	6000.40849	0.733	0.316	5.140	0.190	3.345	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0849	1	5.073342	-70.686000	-99.99	LMC121.8.14377	LMC508.29.137	-99.99	15.170	15.799	0.629	2.2752194	0.0000083	6000.45049	0.234	0.100	4.870	0.024	4.621	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0850	F	5.073350	-70.663417	-99.99	LMC121.8.14378	LMC508.29.20218	HV12544	14.857	15.568	0.711	4.4134927	0.0000064	6000.55169	0.524	0.450	4.664	0.233	3.138	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0851	F	5.073542	-67.579861	-99.99	LMC116.7.91	LMC511.13.22680	-99.99	15.599	16.317	0.718	2.6819994	0.0000035	6000.69973	0.458	0.448	4.450	0.234	2.730	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0852	F	5.073544	-70.181111	-99.99	LMC121.5.50925	LMC509.12.82	HV2314	14.907	15.598	0.691	4.3348605	0.0000081	6002.67652	0.522	0.448	4.702	0.227	3.180	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0853	F	5.073661	-69.127361	LMC_SC14_156720	LMC119.6.78394	LMC510.05.56549	-99.99	16.033	17.062	1.029	3.0273859	0.0000050	6000.86405	0.442	0.407	4.525	0.207	2.797	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0854	F	5.074058	-67.401667	-99.99	LMC116.6.6	LMC511.22.5	HV5543	13.920	14.726	0.806	9.0486011	0.0000549	6009.02435	0.288	0.225	5.528	0.069	4.123	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0855	1	5.074478	-70.404278	-99.99	LMC121.6.20908	LMC509.04.179	-99.99	15.474	16.092	0.618	1.8331506	0.0000050	6000.92746	0.260	0.162	4.666	0.023	3.574	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	secondary period 1.148557 d
OGLE-LMC-CEP-0856	F1	5.074703	-69.157389	LMC_SC14_220934	LMC119.6.78401	LMC510.05.56459	-99.99	16.467	17.162	0.695	1.1846376	0.0000074	6000.96810	0.188	0.211	4.250	0.052	2.469	0.8692576	0.0000044	6000.13948	0.199	0.179	4.142	0.053	1.007	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0857	12	5.075142	-67.972639	-99.99	LMC117.6.37124	LMC511.05.280	-99.99	16.262	16.940	0.678	1.0591268	0.0000069	6000.74574	0.075	0.000	-99.99	0.060	5.626	0.8548853	0.0000093	6000.82472	0.034	0.000	-99.99	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0858	F	5.075400	-69.230750	LMC_SC14_216197	LMC119.6.25979	LMC510.05.260	-99.99	15.345	16.109	0.764	3.2111949	0.0000050	6002.67855	0.397	0.382	4.525	0.176	2.804	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0859	1	5.075431	-69.213611	LMC_SC14_216164	LMC119.6.25980	LMC510.05.91	-99.99	14.758	15.400	0.642	3.1159120	0.0000107	6001.72547	0.227	0.095	3.547	0.043	0.142	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0860	F	5.075444	-68.305583	-99.99	LMC117.8.8748	LMC510.30.102	HV13021 LMV1695	15.411	16.093	0.682	3.0721165	0.0000030	6001.56362	0.557	0.476	4.540	0.278	2.845	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0861	F	5.076039	-69.587194	-99.99	LMC120.5.61766	LMC509.29.244	-99.99	16.196	16.878	0.682	1.8308096	0.0000030	6000.64521	0.428	0.432	4.294	0.235	2.461	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0862	F	5.076331	-69.253056	LMC_SC14_216179	LMC119.7.79215	LMC510.05.227	-99.99	15.271	16.152	0.881	3.0408858	0.0000066	6001.22426	0.348	0.379	4.456	0.183	2.641	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0863	F	5.076400	-68.876750	LMC_SC14_244304	LMC118.8.62554	LMC510.13.355	-99.99	15.527	16.365	0.838	3.2755781	0.0000066	6003.21452	0.305	0.304	4.487	0.112	2.744	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0864	1	5.077014	-68.267139	-99.99	LMC117.8.44575	LMC510.30.139	-99.99	15.580	16.246	0.666	1.8946737	0.0000057	6001.18749	0.223	0.129	4.859	0.030	3.748	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	secondary period 1.179959 d
OGLE-LMC-CEP-0865	1	5.077739	-70.096056	-99.99	LMC120.8.15166	LMC509.12.50	-99.99	14.611	15.270	0.659	3.4390774	0.0000203	6000.97814	0.109	0.053	3.860	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0866	F	5.078061	-69.271417	LMC_SC14_211257	LMC119.7.79222	LMC510.05.198	-99.99	15.153	15.875	0.722	3.4495328	0.0000056	6000.28835	0.557	0.433	4.528	0.239	2.804	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0867	1	5.078350	-67.954500	-99.99	LMC117.6.37434	LMC511.05.2369	-99.99	18.165	18.736	0.571	0.3346738	0.0000011	6000.07438	0.115	0.215	4.507	0.098	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0868	1	5.078931	-70.297250	-99.99	LMC121.6.49764	LMC509.04.28943	-99.99	15.323	15.959	0.636	2.1607462	0.0000089	6002.09063	0.195	0.079	4.933	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0869	F	5.079308	-67.387111	-99.99	LMC116.6.41	LMC511.22.75	HV13061	14.981	15.659	0.678	4.0508401	0.0000046	6000.82382	0.672	0.456	4.549	0.237	2.854	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0870	1	5.079311	-68.438917	-99.99	LMC118.5.7417	LMC510.22.38240	-99.99	15.552	16.159	0.607	1.6518538	0.0000031	6001.26101	0.203	0.165	4.299	0.025	2.605	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0871	F	5.079903	-68.589639	-99.99	LMC118.6.18271	LMC510.22.70	-99.99	14.298	15.201	0.903	9.1080554	0.0002638	6007.49192	0.054	0.000	-99.99	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0872	1	5.080036	-70.305444	-99.99	LMC121.6.49769	LMC509.04.28829	-99.99	14.667	15.338	0.671	3.4807140	0.0000197	6001.94039	0.210	0.125	3.495	0.061	0.633	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0873	F	5.081311	-70.769833	-99.99	LMC122.4.52	LMC508.29.71	-99.99	15.004	15.782	0.778	4.4669459	0.0000146	6000.76470	0.267	0.315	4.712	0.101	3.302	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0874	1	5.081386	-67.199583	-99.99	LMC116.5.132	LMC511.22.19039	-99.99	15.555	16.147	0.592	1.6343558	0.0000379	6000.29971	0.022	0.000	-99.99	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0875	1	5.081586	-70.575972	-99.99	LMC121.7.17585	LMC508.29.20187	DV77	14.592	15.336	0.744	3.9538241	0.0000200	6001.28788	0.255	0.190	4.548	0.061	1.851	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0876	1	5.082453	-66.941417	-99.99	LMC115.7.145	LMC511.30.18114	-99.99	15.812	16.524	0.712	1.6639820	0.0000036	6000.07629	0.189	0.171	4.568	0.021	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0877	F	5.083594	-67.624389	-99.99	LMC116.7.48	LMC511.13.136	HV2287	14.901	15.552	0.651	3.7833306	0.0000056	6003.22298	0.599	0.444	4.480	0.255	2.747	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0878	F	5.084097	-70.553472	-99.99	LMC121.7.17589	LMC508.29.20195	-99.99	13.903	14.712	0.809	9.7227311	0.0000558	6000.01001	0.360	0.184	5.708	0.096	5.252	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0879	1	5.084492	-68.744667	LMC_SC14_252799	LMC118.7.21828	LMC510.12.13546D	-99.99	15.783	-99.99	-99.99	2.0704100	0.0000429	6001.13007	0.121	0.178	3.147	0.077	3.662	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0880	1	5.084858	-69.251389	LMC_SC12_47109	LMC119.7.79341	LMC510.04.586	-99.99	16.182	16.871	0.689	1.2766376	0.0000053	6000.82681	0.132	0.097	4.129	0.024	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0881	1	5.085069	-69.397833	-99.99	LMC119.7.27480	LMC509.29.43208	-99.99	17.838	18.541	0.703	0.3599449	0.0000012	6000.19629	0.113	0.130	4.677	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0882	F	5.085419	-70.139611	-99.99	LMC121.5.50950	LMC509.12.128	-99.99	14.854	15.630	0.776	4.7893376	0.0000110	6002.43567	0.358	0.374	4.825	0.136	3.396	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0883	1	5.085742	-70.828972	-99.99	LMC122.4.416	LMC508.29.450D	-99.99	16.887	-99.99	-99.99	0.6435543	0.0000074	6000.23729	0.107	0.000	-99.99	0.110	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0884	F	5.085806	-69.253361	LMC_SC12_46999	LMC119.7.79202	LMC510.04.9	HV2307	14.055	14.800	0.745	7.7074653	0.0000226	6007.68827	0.557	0.360	5.103	0.212	3.166	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0885	F	5.086150	-68.164000	-99.99	LMC117.7.8559	LMC510.29.35325	-99.99	15.947	16.822	0.875	2.7538393	0.0000036	6002.70207	0.556	0.471	4.424	0.261	2.594	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0886	F	5.087364	-68.768694	LMC_SC13_35127	LMC118.7.21779	LMC510.12.55853	HV5569	14.904	15.632	0.728	4.3807278	0.0000079	6001.67050	0.451	0.413	4.672	0.193	3.090	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0887	1	5.087597	-68.321222	-99.99	LMC117.8.8777	LMC510.29.124	-99.99	15.348	15.883	0.535	1.7732073	0.0000037	6000.34716	0.282	0.226	4.489	0.047	3.061	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0888	F	5.087789	-68.723472	-99.99	LMC118.7.66003	LMC510.12.55884	LMV1799 HV12321	14.005	14.815	0.810	9.3692912	0.0000711	6005.90387	0.285	0.206	6.201	0.080	5.385	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0889	F	5.088083	-69.905806	LMC_SC12_7813	LMC120.7.60355	LMC509.21.56	-99.99	14.850	15.643	0.793	3.1682644	0.0000103	6002.98885	0.306	0.407	4.424	0.210	2.639	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0890	1	5.088444	-70.746722	-99.99	LMC122.4.82	LMC508.28.94	-99.99	15.456	16.078	0.622	1.9319252	0.0000063	6000.12606	0.189	0.113	4.574	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0891	1	5.088644	-70.534611	-99.99	LMC121.2.20	LMC509.04.8	-99.99	14.827	15.511	0.684	2.9240553	0.0000132	6002.43723	0.225	0.058	3.504	0.030	6.059	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0892	1	5.088719	-68.086750	-99.99	LMC117.7.49492	LMC510.29.35222	-99.99	15.590	16.193	0.603	1.6209911	0.0000041	6001.18483	0.214	0.144	4.482	0.023	2.957	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0893	F	5.089497	-68.402083	LMC_SC13_60078	LMC118.5.45800	LMC510.21.51013	-99.99	15.624	16.280	0.656	2.4156280	0.0000022	6000.94367	0.584	0.478	4.376	0.254	2.533	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0894	F1	5.089653	-67.192083	-99.99	LMC116.5.61	LMC511.22.19043	-99.99	14.980	15.621	0.641	3.5261093	0.0000290	6001.91090	0.173	0.126	4.481	0.030	2.973	2.5181375	0.0000128	6001.60116	0.208	0.076	5.465	0.022	4.413	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0895	1	5.090000	-68.700556	LMC_SC13_40265	LMC118.7.66039	LMC510.12.56106	-99.99	15.574	16.316	0.742	2.0167269	0.0000100	6001.60041	0.165	0.165	5.044	0.058	4.506	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0896	F	5.090169	-70.578111	-99.99	LMC121.2.25	LMC508.28.22623	-99.99	15.235	15.942	0.707	3.4383827	0.0000049	6002.09380	0.502	0.444	4.580	0.246	2.949	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0897	12	5.090344	-68.866556	-99.99	LMC118.8.74827	LMC510.12.6217	-99.99	17.870	18.382	0.512	0.3003518	0.0000005	6000.27006	0.128	0.103	4.807	0.000	-99.99	0.2421546	0.0000008	6000.07878	0.061	0.000	-99.99	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0898	1	5.090656	-69.193083	LMC_SC13_12	LMC119.6.40418	LMC510.04.330	HV2311 LMV219	15.253	15.908	0.655	2.2695207	0.0000062	6000.50272	0.276	0.139	4.668	0.023	4.282	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	secondary period 1.409056 d
OGLE-LMC-CEP-0899	F	5.091181	-69.364139	LMC_SC12_37629	LMC119.7.41636	LMC509.29.40293	-99.99	15.239	15.994	0.755	3.5101387	0.0000057	6001.01977	0.422	0.420	4.597	0.207	2.970	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0900	1	5.091275	-67.263444	-99.99	LMC116.5.67	LMC511.22.19016	-99.99	15.201	15.844	0.643	2.1857917	0.0000085	6000.65838	0.212	0.093	4.853	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0901	F1	5.091317	-70.788028	-99.99	LMC122.4.229	LMC508.28.177	-99.99	16.241	16.806	0.565	1.4215181	0.0000096	6001.03394	0.352	0.282	4.072	0.099	1.889	1.0456477	0.0000111	6000.73971	0.172	0.135	4.566	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
